"word","POS"
"bfgvskgtgvdnvjopm","NN:1"
"asierrawhiskeygolfechovictormikeromeohotelmikeechooscarmikepapasierrawhiskeymike","IN:1"
"denoting","VBG:9"
"safeguard","VB:1 NN:2"
"algorith","NN:3"
"masquerading","VBG:1"
"arrays","VBZ:1 VBP:1 NNS:31"
"complications","NNS:2"
"dues","NNS:1"
"indiapap","NNS:1"
"timezone","NN:4"
"triangleq","NN:1"
"triangles","NNS:1"
"slideshare","JJ:1"
"eventual","JJ:3"
"stringbuf","NN:1"
"role","NN:49"
"obliges","VBZ:1"
"xkr","JJ:1"
"roll","VB:25 VBP:6 NN:6 VBD:1"
"intend","VB:4 VBP:27"
"transported","VBN:2 VBD:1"
"intent","NN:20"
"variable","IN:1 NN:32 JJ:151 VBD:1"
"lorem","NN:1 FW:1"
"standardizes","VBZ:1"
"modpow","CD:1 NN:14 VBD:2"
"osx","JJ:1 NN:5"
"calculatin","NN:1"
"chain","NN:116"
"whoever","VB:1 WDT:3 NN:2 WP:2"
"authformessageb","NN:1"
"authformessagea","NN:1"
"wdmbv","NN:1"
"osi","JJ:1 NN:1"
"coudn","VBP:1"
"safeprimegen","NN:1"
"osg","JJ:1"
"serect","JJ:1"
"msagrnazelaxg","NN:1"
"amplification","NN:7"
"exch","VBZ:1 NN:2 FW:1"
"oversight","NN:3"
"downloading","VBG:10"
"uaeonmiv","JJ:1"
"choice","NN:227"
"knapsack","VB:1 NN:16"
"stays","VBZ:10 NNS:1"
"cekehvl","NN:1"
"exact","VB:1 NN:4 JJ:131"
"soior","NN:1"
"minute","VBZ:1 VB:1 JJ:1 NN:24"
"signkeypair","VB:1 JJ:1 NN:1"
"skewed","VBN:2 JJ:2"
"erasures","NNS:1"
"defaults","NNS:5"
"emjjv","NN:1"
"eijwf","NN:1"
"unra","JJ:1"
"preimages","NNS:30"
"tripledescryptohelper","NN:1"
"unprotect","VB:1"
"incrementally","RB:11"
"efdb","NN:3"
"zrd","NN:1"
"boost","NN:4 VBD:1"
"djqazlrr","NN:1"
"performant","NN:4 JJ:7"
"possiblility","NN:1"
"honour","VB:1"
"tlsciphertext","JJ:3"
"advatages","NNS:1"
"address","VB:24 JJ:6 NN:120 VBP:8 RB:1 IN:4"
"characterwise","NN:1"
"enroll","NN:1"
"impacted","VBN:3"
"csobbkaeolomsxnskcsobbkgrscuoiwsuosxnskfsmdybfsmdybomrynovdkikxuoozkzkikxuoowsuo","NN:1"
"queue","VB:2 NN:5"
"accomplished","VBN:16 JJ:1 VBD:2"
"throughput","VB:1 NNS:1 NN:12 VBD:2"
"concatenations","NNS:2"
"randoms","NNS:1"
"ecryptii","NN:1"
"undergone","VBN:1 JJ:1"
"working","VBG:412 NN:11 JJ:14"
"perished","VBD:1"
"xyzt","NN:2"
"optimize","VB:12 VBP:1"
"opposed","VBN:50 JJ:1"
"rfgi","JJ:1"
"wvu","NN:1 VBD:1"
"consoles","NNS:2"
"eshan","JJ:1"
"pseudorandomly","VB:1 NN:2 RB:1"
"cardinality","JJ:2 NN:33"
"lowercase","JJ:8 NN:17"
"originally","RB:56"
"oscillator","NN:2"
"following","VBG:499 NN:92 JJ:930"
"wpnfz","NN:3"
"sejpm","NN:2"
"mirrors","NNS:1"
"mailboxes","NNS:4"
"parachute","NN:1"
"locks","VBZ:4 NNS:1"
"incremental","NN:1 JJ:15"
"listens","VBZ:2 NNS:2"
"eraseblock","NN:3"
"zgntccjkk","NN:1"
"subroutines","NNS:3"
"zhoeelag","NN:2"
"kodlu","VB:1"
"bidirectional","JJ:3"
"convincingly","RB:2"
"ioctl","NN:1 JJ:1"
"aice","NN:1"
"aich","NN:1"
"atau","NN:1"
"surfing","VBG:1"
"bwaters","NNS:1"
"zhvry","NN:1"
"conscious","JJ:1"
"adddaa","JJ:2"
"yinar","NN:3"
"cryptograaphy","NN:1"
"publish","VBZ:1 VB:46 VBP:13 NN:3 JJ:15"
"webpage","NN:14"
"passeword","NN:1"
"years","NNS:210"
"professors","NNS:4"
"cryptographicexception","NN:3"
"authenvelopeddata","JJ:2 NN:3 IN:1"
"disconnect","VB:3"
"jia","NN:2"
"jin","NN:1"
"jil","NN:1"
"jim","VBP:1 JJ:2 NN:5"
"troubles","NNS:12"
"knumchunks","NNS:3"
"jit","NN:2"
"troubled","VBN:1"
"fgintsub","NN:1"
"forname","VBP:1 JJ:1"
"recipients","VBZ:1 NNS:51"
"civilian","JJ:2"
"ammended","VBD:1"
"sorted","VBN:8 JJ:2 VBD:5"
"fencrypto","RB:1"
"breezing","NN:1"
"otheres","NNS:1"
"zwxz","NN:1"
"didn","VB:5 NN:53 VBD:1 VBP:99 JJ:23 VBZ:21 NNS:1"
"stackexchange","VB:3 VBP:1 JJ:2 NN:57"
"quarter","NN:7"
"yojrcvsho","NN:1"
"retrieve","VB:110 VBP:11 JJ:1 NN:4"
"zeroisation","NN:1"
"receipt","VB:1 JJ:1 NN:9"
"entering","VBG:10 JJ:1"
"brxnmvhrv","NN:1"
"lagrangian","JJ:2"
"zendo","NN:5"
"seriously","RB:10"
"internet","VB:1 JJ:21 NN:160"
"asgrsggi","NN:1"
"ocasionally","RB:1"
"datawithbytesnocopy","NN:1"
"oplop","NN:3"
"complicated","VBN:34 JJ:36 VBD:7"
"befp","NN:1"
"byte","VB:16 JJ:167 NN:1166 VBD:5 CC:1 FW:1 VBN:7 VBP:28 RB:4 IN:8 VBZ:5 NNS:3"
"bootloader","NN:9"
"djbq","NN:18"
"mgabmod","NN:1"
"downsides","VBZ:1 NNS:7"
"initiate","VB:7"
"decompressing","VBG:2"
"neglect","NN:2"
"gutman","JJ:1"
"cryptsetup","VB:1 VBP:1 NN:13 JJ:1"
"saving","VBG:29 NN:2"
"symmetry","VBP:1 NN:6"
"spoken","VBN:2"
"onf","JJ:1"
"one","VB:2 NN:328 CD:4695"
"libmcrypt","NN:1 JJ:1"
"periodical","JJ:2"
"concert","NN:1"
"formulates","VBZ:1"
"wybibe","NN:1"
"fgdg","NN:1"
"constants","VBZ:5 NNS:94"
"lingering","VBG:1"
"suffixing","VBG:2"
"xaes","VB:1 VBP:1 NN:1 NNP:1"
"snatch","VB:1"
"specialists","NNS:1"
"infl","NN:1"
"nxpfpqlhdciw","JJ:1"
"tkuqdnwzpa","NN:1"
"ffebfd","NN:1"
"wandering","VBG:3"
"proactive","JJ:1"
"disasterous","JJ:1"
"qjopkufrx","NN:1"
"turned","VBN:16 VBD:19"
"locations","VBZ:1 NNS:16"
"uninterrupted","JJ:1"
"invite","VB:1 NN:1"
"zog","NN:1"
"microcontrollers","NNS:9"
"intends","VBZ:2"
"multibit","NN:1"
"textfile","JJ:1 NN:1"
"handshaking","VBG:1 NN:1"
"diagraph","NN:1"
"printer","NN:2"
"opposite","VBZ:1 JJ:28 NN:11"
"buffer","VB:2 VBP:9 NN:79 IN:1"
"printed","VBN:9 JJ:1"
"seudorandom","NN:1"
"ipaycip","NN:1"
"evaluator","NN:3"
"knowingly","RB:1"
"dateadded","VBD:2"
"technion","NN:2"
"textarea","NN:1 JJ:1"
"fortunaprng","VBP:1"
"epra","NN:1"
"hijaking","NN:1"
"messier","JJR:2"
"redirected","VBN:1 VBD:1"
"ytt","NN:1"
"dwmagic","NN:1"
"generatederivedparameters","NNS:1"
"inconsistent","JJ:4"
"heeding","VBG:1"
"aggressive","JJ:10"
"imagined","VBN:1 VBD:2"
"recollect","JJ:1"
"ensembles","NNS:8"
"reconciling","VBG:1"
"zahl","NN:1"
"recomended","VBN:2"
"zahp","NN:1"
"guarded","VBN:1"
"windowed","JJ:1"
"moqdv","NN:1"
"simplistic","JJ:5"
"etcetera","NN:2"
"ltacnww","NN:1"
"lceil","VBZ:1 NNS:1 JJ:12 NN:7"
"mhfa","NN:1"
"pixelation","NN:1"
"emcrypting","VBG:1"
"vision","NN:3"
"euclid","NN:3 JJ:8"
"instaed","VBP:1"
"alarming","VBG:1 JJ:1"
"iuuatfscxhcn","VBP:1"
"refreshed","VBN:3"
"kaeolomsxnskcsobbkycmkbwsuozkzkcsobbkgrscuoiwsuosxnskfsmdybfsmdybomryjevewsuoqyv","NN:1"
"nrsi","NN:1"
"emessage","NN:6"
"palimpsest","JJS:2 NN:1"
"awards","NNS:1"
"cuup","NN:1"
"iyiqeczupacjqfkyfa","NN:1"
"busting","VBG:1"
"circumference","NN:2"
"okcfa","IN:1"
"setnmod","NN:6"
"millionaire","NN:10"
"flipped","VBN:6 JJ:4 VBD:6"
"s","VB:328 PDT:16 VBG:3 RB:59 NN:4803 VBD:766 POS:1 FW:21 RBR:7 VBN:30 VBP:507 PRP:240 JJ:1983 IN:2 VBZ:1570 NNS:389 JJR:5 NNP:2"
"workplace","NN:1"
"bgvkihdyaxrpbmciigzyb","NN:1"
"concentrates","NNS:1"
"decodable","JJ:1"
"doctoring","VBG:1"
"encryptedsessionkey","VBP:1 NN:1 JJ:3"
"usecase","JJ:1 NN:2"
"axgq","NN:1"
"certficates","NNS:2"
"obaxidyw","NN:1"
"motived","JJ:1"
"practises","NNS:1"
"collides","VBZ:4 NNS:2"
"accelerometer","NN:1"
"west","JJS:1 NN:3"
"susilo","JJ:1 NN:1"
"stripped","VBN:1"
"wants","VBZ:305"
"xcoeff","NNP:1"
"yzx","NN:1"
"formed","VBN:16 VBD:3"
"photon","NN:7"
"readings","VBZ:1 NNS:6"
"photos","NNS:7"
"tightened","VBD:1"
"rsasve","NN:1"
"wante","VBP:1"
"hashtag","NN:2"
"extant","JJ:1"
"weierstrass","VB:2 JJ:2 NN:34"
"former","JJ:26"
"yiddc","NN:1"
"ivec","JJ:1"
"qidx","NN:2"
"ciph","JJ:2 NN:6"
"straighten","VB:1"
"keygen","VB:2 NN:46"
"pbewithshaandtwofish","JJ:1"
"newspaper","NN:5"
"situation","NN:162"
"kestas","NNS:1"
"hastad","NN:1"
"graphed","VBD:1"
"drvnfqjeqma","NN:1"
"engaged","VBN:4"
"consequent","JJ:1 NN:3"
"dubious","JJ:2"
"cobol","NN:1"
"ascii","VB:7 RP:1 JJ:72 NN:105 VBN:2 VBP:4 RB:6 IN:5 VBZ:2 NNS:4"
"xwucw","NNP:1"
"verified","VBN:84 JJ:13 VBD:9"
"sitename","JJ:1 NN:1"
"theorized","VBN:1"
"hostname","NN:1"
"argumentnullexception","NN:3"
"verifier","VB:3 NN:163 JJR:22 VBP:2 JJ:1 IN:3 NNP:1"
"verifies","VBZ:30 NNS:51"
"charcode","NN:2"
"visually","RB:5"
"wires","NNS:5"
"assigns","VBZ:4 NNS:1"
"defy","VB:3"
"deflate","JJ:1 NN:4"
"constraining","VBG:2"
"defa","NN:2"
"edges","NNS:6"
"wired","VBN:3 JJ:2 VBD:1"
"tracking","VBG:4 NN:3"
"txcmk","JJ:1"
"dimension","NN:31"
"schuldt","VBP:2"
"being","VBG:923"
"recycled","VBN:3 JJ:1"
"bytearrayoutputstream","NN:6"
"overconfident","NN:1"
"qbit","RB:1 NN:2"
"generator","VB:2 VBP:1 JJ:4 NN:753 VBD:1"
"tnhmzgdkdw","NN:1"
"urclj","JJ:1"
"aborts","VBZ:3 NNS:4"
"categoric","JJ:1"
"decomposed","VBN:5"
"sums","VBP:1 NNS:18"
"unveil","VB:3"
"viqszudlcuz","NN:1"
"traffic","NN:104"
"tamarin","NN:1"
"world","NN:254"
"bcea","NN:1"
"memmove","VB:1 NN:1"
"unrelatable","JJ:1"
"superiority","NN:2"
"colluders","NNS:1"
"satisfactory","NN:1 JJ:5"
"nwjqdgl","NN:1"
"cryptoanalysis","VB:1 NN:7"
"ezp","NN:1"
"dhaes","JJ:1"
"magma","VB:1 NN:2"
"udel","JJ:1"
"diving","VBG:4"
"rewritable","JJ:2"
"tvb","NN:1"
"invetible","JJ:1"
"refundable","JJ:1"
"semantically","JJ:1 RB:44"
"restoring","VBG:3"
"arrow","NN:2"
"disinformation","NN:1"
"retains","VBZ:5 NNS:1"
"endwhile","RB:1 NN:1 IN:1"
"fetrawcxaqoeq","JJ:1 NN:1"
"cycling","VBG:6 NN:4"
"luxurious","JJ:1"
"bimodal","JJ:1"
"hopkins","NNS:1"
"messageencrypter","NN:1"
"skew","VB:3 JJ:1 NN:2"
"thouroughly","RB:1"
"rhgjp","NN:1"
"qrs","NN:1"
"qrw","NN:1"
"conceptually","RB:11"
"bjx","NN:1"
"gleam","VB:1"
"glean","VB:3"
"encsec","VBP:3 NN:1 JJ:1"
"problably","RB:1"
"sealed","VBN:2 JJ:3"
"bubble","JJ:2"
"lwgl","JJ:2"
"deterrence","NN:1"
"with","IN:11689"
"abused","VBN:5"
"pull","VB:11 VBP:5 NN:1"
"rush","NN:1"
"monopoly","NN:1"
"dirty","JJ:2"
"trips","NNS:1"
"rust","NN:3"
"hellman","VB:3 NN:517 VBD:1 JJ:42 NNS:1 NNP:7"
"creat","NN:1"
"watches","NNS:2"
"asciitohex","NN:1"
"invertibility","NN:6"
"associating","VBG:4"
"formulation","NN:17"
"watched","VBN:2 VBD:8"
"ypjn","NN:3"
"ideally","RB:88"
"pmod","VB:6 RB:1 NN:383 FW:6 VBP:16 JJ:35 IN:11 VBZ:6"
"waving","VBG:2 NN:1"
"mtda","NN:1"
"targethashprefix","NN:2"
"millerrabin","NN:2"
"tricky","JJ:12"
"ocfb","JJ:1"
"xbbcc","NNP:1"
"webservice","NN:2"
"tricks","VBZ:1 NNS:21"
"maliciously","RB:7"
"factorisable","JJ:1"
"thorp","NN:3"
"qozcf","NN:1"
"cfrg","NN:2"
"scn","NN:1"
"sci","VBP:1 JJ:4 NN:5"
"sch","NN:2"
"vxalljagdrzoc","NN:1"
"caused","VBN:17 JJ:1 VBD:4"
"scg","NN:1"
"sca","NN:2"
"lmrq","NN:1"
"scu","NN:1"
"memcmpstates","NNS:1"
"causes","VBZ:27 NNS:6"
"getentropy","NN:1"
"norx","VB:2 RB:5 NN:5 JJ:10 IN:1 NNS:1"
"cztalqftax","NN:1"
"carters","NNS:1"
"norm","NN:4"
"dqnvdqg","NN:1"
"bfxor","VB:1 VBP:1 RB:1 NN:4"
"sans","VBZ:2 NNS:1"
"shenanigans","NNS:1"
"developing","VBG:75"
"insufficiently","JJ:1 RB:1"
"sane","NN:4 JJ:6"
"small","JJ:662"
"coeffr","NN:1"
"nmaster","RB:1"
"authenticating","VBG:46 NN:1"
"bbticnheof","NN:1"
"abbreviated","VBN:1 JJ:1"
"quicker","RBR:1 NN:2 JJR:2"
"xyqlcqqdeskivwqaigkzrnalcevqqakibpyogswxgekbqcesslsmevqkrqdemvrzvuaskf","NNP:1"
"webmasters","NNS:1"
"bytewise","NN:2"
"simpleencrypt","NN:3"
"past","VB:1 NN:19 JJ:57 IN:6"
"displays","NNS:1"
"pass","VBZ:1 VB:68 VBP:12 NN:131 VBD:1"
"otoh","NN:2"
"clock","VB:1 VBP:1 JJ:1 NN:44"
"pqmog","NN:1"
"subspaces","NNS:1"
"wcbmayjd","NN:1"
"sufiyan","JJ:2 NN:1"
"hasn","NN:15 VBD:5 VBP:1 JJ:4 VBZ:6 NNS:1"
"full","JJ:320"
"hash","VB:183 NN:4466 VBD:17 RBR:1 PDT:7 VBN:15 CD:2 VBP:123 PRP:2 JJ:556 JJR:1 VBZ:20 NNS:3"
"fips","VB:8 NN:1 VBN:2 VBP:3 JJ:17 VBZ:10 NNS:120"
"civilians","NNS:1"
"hast","VBD:1"
"november","NNP:1 NN:2 IN:1"
"hasp","JJ:1 NN:5"
"getencoded","VBD:10"
"provably","NN:2 JJ:1 RB:41"
"experience","NN:57"
"prior","VB:1 JJ:27 RB:26"
"periodic","JJ:14"
"provable","NN:1 JJ:31"
"skepticism","NN:3"
"combinedstream","NN:3"
"followed","VBN:71 VBD:13"
"uintn","JJ:1"
"exctract","VB:1"
"attendance","NN:1 IN:1"
"ipyi","NN:1"
"vlsi","JJ:1"
"automata","NNS:2"
"automate","VB:4"
"more","VB:2 RBR:1190 JJR:1052"
"door","VBZ:1 VBN:1 NN:30"
"initiated","VBN:6"
"tester","NN:3"
"ccycaetqcc","NN:1"
"company","NN:85"
"corrected","VBN:5 VBD:1"
"jamesjava","NN:1"
"codebreakers","NNS:2"
"tested","VBN:39 JJ:6 VBD:22"
"pya","NN:1"
"qrsa","NNS:1 NN:5"
"bioxg","NN:1"
"doom","NN:4"
"negativity","NN:1"
"comprime","JJ:1"
"installing","VBG:6"
"rbqrh","NN:1"
"kaminsky","NNP:1"
"freespongebob","NN:1"
"learn","VB:191 RB:2 NN:22 VBD:6 VBP:14 JJ:7 IN:1"
"suitbale","JJ:1"
"scramble","VB:9 JJ:2"
"bitiv","RB:1"
"cupgc","NN:1"
"createobject","NN:2 JJ:2"
"resync","VB:1"
"bonded","VBN:1"
"huge","JJ:114"
"respective","VB:1 VBP:1 JJ:38"
"hugo","NN:2"
"hugh","JJ:1"
"enlarge","VB:1"
"dismissed","VBD:1"
"externallength","NN:1"
"epvq","VBZ:1"
"wpfs","NN:6"
"yefuhjdkt","NN:1"
"saltnormrand","NN:1"
"intended","VBN:55 JJ:22 VBD:10"
"variant","VBP:3 JJ:8 NN:110 IN:1"
"decommit","NN:1"
"rndaddentropy","NN:2"
"mendel","NN:2"
"hackable","JJ:3"
"malevolent","NN:1"
"nfppbdf","JJ:1"
"resemble","VB:1"
"kpriv","NN:3"
